"","landscape","site","year","StartDate","EndDate","QC","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date","richness","total.abundance"
"4732","SST","SST13",2017,2017-08-23,2017-09-06,0,14,"SST132017","summer","SST132017_2017-08-23",1,242,3,3
"4733","SST","SST14",2017,2017-08-23,2017-09-06,0,14,"SST142017","summer","SST142017_2017-08-23",3,242,5,8
"4734","SST","SST15",2017,2017-08-23,2017-09-06,0,14,"SST152017","summer","SST152017_2017-08-23",1,242,0,0
"4735","SST","SST16",2017,2017-08-23,2017-09-06,0,14,"SST162017","summer","SST162017_2017-08-23",6,242,5,9
"4736","HAR","HAR08",2018,2018-07-30,2018-08-13,0,14,"HAR082018","summer","HAR082018_2018-07-30",0,218,3,3
"4737","HAR","HAR11",2018,2018-07-30,2018-08-13,0,14,"HAR112018","summer","HAR112018_2018-07-30",2,218,18,73
"4738","WAN","WAN02",2018,2018-07-30,2018-08-13,0,14,"WAN022018","summer","WAN022018_2018-07-30",3,218,6,7
"4739","WAN","WAN04",2018,2018-07-30,2018-08-13,0,14,"WAN042018","summer","WAN042018_2018-07-30",1,218,8,8
"4740","WAN","WAN05",2018,2018-07-30,2018-08-13,0,14,"WAN052018","summer","WAN052018_2018-07-30",1,218,2,3
"4741","WAN","WAN06",2018,2018-07-30,2018-08-13,0,14,"WAN062018","summer","WAN062018_2018-07-30",4,218,10,17
"4742","WAN","WAN07",2018,2018-07-30,2018-08-13,0,14,"WAN072018","summer","WAN072018_2018-07-30",0,218,5,5
"4743","WAN","WAN08",2018,2018-07-30,2018-08-13,0,14,"WAN082018","summer","WAN082018_2018-07-30",0,218,2,4
"4744","WAN","WAN09",2018,2018-07-30,2018-08-13,0,14,"WAN092018","summer","WAN092018_2018-07-30",1,218,6,14
"4745","WAN","WAN10",2018,2018-07-30,2018-08-13,0,14,"WAN102018","summer","WAN102018_2018-07-30",0,218,7,12
"4746","WAN","WAN14",2018,2018-07-30,2018-08-13,0,14,"WAN142018","summer","WAN142018_2018-07-30",0,218,3,3
"4747","WAN","WAN15",2018,2018-07-30,2018-08-13,0,14,"WAN152018","summer","WAN152018_2018-07-30",1,218,4,6
"4748","WAN","WAN16",2018,2018-07-30,2018-08-13,0,14,"WAN162018","summer","WAN162018_2018-07-30",9,218,26,74
"4749","FBG","FBG01",2018,2018-08-01,2018-08-15,0,14,"FBG012018","summer","FBG012018_2018-08-01",0,220,9,15
"4750","FBG","FBG02",2018,2018-08-01,2018-08-15,0,14,"FBG022018","summer","FBG022018_2018-08-01",0,220,15,47
"4751","FBG","FBG03",2018,2018-08-01,2018-08-15,0,14,"FBG032018","summer","FBG032018_2018-08-01",0,220,4,5
"4752","FBG","FBG04",2018,2018-08-01,2018-08-15,0,14,"FBG042018","summer","FBG042018_2018-08-01",1,220,6,20
"4753","FBG","FBG05",2018,2018-08-01,2018-08-15,0,14,"FBG052018","summer","FBG052018_2018-08-01",0,220,11,23
"4754","FBG","FBG07",2018,2018-08-01,2018-08-15,0,14,"FBG072018","summer","FBG072018_2018-08-01",0,220,7,38
"4755","FBG","FBG08",2018,2018-08-01,2018-08-15,0,14,"FBG082018","summer","FBG082018_2018-08-01",0,220,5,53
"4756","FBG","FBG09",2018,2018-08-01,2018-08-15,0,14,"FBG092018","summer","FBG092018_2018-08-01",1,220,4,4
"4757","FBG","FBG10",2018,2018-08-01,2018-08-15,0,14,"FBG102018","summer","FBG102018_2018-08-01",1,220,16,60
"4758","FBG","FBG11",2018,2018-08-01,2018-08-15,0,14,"FBG112018","summer","FBG112018_2018-08-01",2,220,3,5
"4759","FBG","FBG12",2018,2018-08-01,2018-08-15,0,14,"FBG122018","summer","FBG122018_2018-08-01",3,220,5,7
"4760","FBG","FBG13",2018,2018-08-01,2018-08-15,0,14,"FBG132018","summer","FBG132018_2018-08-01",2,220,8,33
"4761","FBG","FBG14",2018,2018-08-01,2018-08-15,0,14,"FBG142018","summer","FBG142018_2018-08-01",0,220,7,14
"4762","FBG","FBG16",2018,2018-08-01,2018-08-15,0,14,"FBG162018","summer","FBG162018_2018-08-01",1,220,12,59
"4763","SST","SST02",2018,2018-08-01,2018-08-15,0,14,"SST022018","summer","SST022018_2018-08-01",0,220,2,3
"4764","SST","SST03",2018,2018-08-01,2018-08-15,0,14,"SST032018","summer","SST032018_2018-08-01",3,220,9,12
"4765","SST","SST05",2018,2018-08-01,2018-08-15,0,14,"SST052018","summer","SST052018_2018-08-01",1,220,9,17
"4766","SST","SST08",2018,2018-08-01,2018-08-15,0,14,"SST082018","summer","SST082018_2018-08-01",4,220,2,2
"4767","SST","SST09",2018,2018-08-01,2018-08-15,0,14,"SST092018","summer","SST092018_2018-08-01",0,220,7,16
"4768","SST","SST12",2018,2018-08-01,2018-08-15,0,14,"SST122018","summer","SST122018_2018-08-01",0,220,10,14
"4769","SST","SST13",2018,2018-08-01,2018-08-15,0,14,"SST132018","summer","SST132018_2018-08-01",0,220,10,28
"4770","SST","SST14",2018,2018-08-01,2018-08-15,0,14,"SST142018","summer","SST142018_2018-08-01",0,220,4,5
"4771","SST","SST16",2018,2018-08-01,2018-08-15,0,14,"SST162018","summer","SST162018_2018-08-01",0,220,7,9
"4772","SIP","SIP03",2018,2018-08-02,2018-08-16,0,14,"SIP032018","summer","SIP032018_2018-08-02",0,221,6,8
"4773","SIP","SIP07",2018,2018-08-02,2018-08-16,0,14,"SIP072018","summer","SIP072018_2018-08-02",2,221,1,1
"4774","SIP","SIP08",2018,2018-08-02,2018-08-16,0,14,"SIP082018","summer","SIP082018_2018-08-02",0,221,6,11
"4775","SIP","SIP09",2018,2018-08-02,2018-08-16,0,14,"SIP092018","summer","SIP092018_2018-08-02",0,221,5,9
"4776","SIP","SIP11",2018,2018-08-02,2018-08-16,0,14,"SIP112018","summer","SIP112018_2018-08-02",0,221,4,5
"4777","SIP","SIP12",2018,2018-08-02,2018-08-16,0,14,"SIP122018","summer","SIP122018_2018-08-02",1,221,5,7
"4778","SIP","SIP13",2018,2018-08-02,2018-08-16,0,14,"SIP132018","summer","SIP132018_2018-08-02",3,221,5,6
"4779","SIP","SIP14",2018,2018-08-02,2018-08-16,0,14,"SIP142018","summer","SIP142018_2018-08-02",5,221,4,27
"4780","SIP","SIP15",2018,2018-08-02,2018-08-16,0,14,"SIP152018","summer","SIP152018_2018-08-02",2,221,4,5
"4781","SIP","SIP16",2018,2018-08-02,2018-08-16,0,14,"SIP162018","summer","SIP162018_2018-08-02",2,221,6,17
"4782","GFH","GFH02",2018,2018-08-02,2018-08-17,0,15,"GFH022018","summer","GFH022018_2018-08-02",0,221.5,2,2
"4783","GFH","GFH04",2018,2018-08-02,2018-08-17,0,15,"GFH042018","summer","GFH042018_2018-08-02",2,221.5,8,9
"4784","GFH","GFH05",2018,2018-08-02,2018-08-17,0,15,"GFH052018","summer","GFH052018_2018-08-02",2,221.5,7,7
"4785","GFH","GFH06",2018,2018-08-02,2018-08-17,0,15,"GFH062018","summer","GFH062018_2018-08-02",0,221.5,6,8
"4786","GFH","GFH07",2018,2018-08-02,2018-08-17,0,15,"GFH072018","summer","GFH072018_2018-08-02",1,221.5,4,5
"4787","GFH","GFH08",2018,2018-08-02,2018-08-17,0,15,"GFH082018","summer","GFH082018_2018-08-02",0,221.5,4,7
"4788","GFH","GFH09",2018,2018-08-02,2018-08-17,0,15,"GFH092018","summer","GFH092018_2018-08-02",2,221.5,5,7
"4789","GFH","GFH10",2018,2018-08-02,2018-08-17,0,15,"GFH102018","summer","GFH102018_2018-08-02",1,221.5,1,1
"4790","GFH","GFH11",2018,2018-08-02,2018-08-17,0,15,"GFH112018","summer","GFH112018_2018-08-02",0,221.5,9,12
"4791","GFH","GFH12",2018,2018-08-02,2018-08-17,0,15,"GFH122018","summer","GFH122018_2018-08-02",0,221.5,3,3
"4792","GFH","GFH13",2018,2018-08-02,2018-08-17,0,15,"GFH132018","summer","GFH132018_2018-08-02",1,221.5,0,0
"4793","GFH","GFH14",2018,2018-08-02,2018-08-17,0,15,"GFH142018","summer","GFH142018_2018-08-02",0,221.5,14,23
"4794","GFH","GFH15",2018,2018-08-02,2018-08-17,0,15,"GFH152018","summer","GFH152018_2018-08-02",0,221.5,7,9
"4795","HAR","HAR01",2018,2018-08-13,2018-08-27,0,14,"HAR012018","summer","HAR012018_2018-08-13",1,232,10,12
"4796","HAR","HAR02",2018,2018-08-13,2018-08-27,0,14,"HAR022018","summer","HAR022018_2018-08-13",4,232,7,20
"4797","HAR","HAR06",2018,2018-08-13,2018-08-27,0,14,"HAR062018","summer","HAR062018_2018-08-13",4,232,10,31
"4798","HAR","HAR07",2018,2018-08-13,2018-08-27,0,14,"HAR072018","summer","HAR072018_2018-08-13",4,232,1,4
"4799","HAR","HAR08",2018,2018-08-13,2018-08-27,0,14,"HAR082018","summer","HAR082018_2018-08-13",3,232,1,2
"4800","HAR","HAR09",2018,2018-08-13,2018-08-27,0,14,"HAR092018","summer","HAR092018_2018-08-13",2,232,9,13
"4801","HAR","HAR12",2018,2018-08-13,2018-08-27,0,14,"HAR122018","summer","HAR122018_2018-08-13",2,232,3,4
"4802","HAR","HAR13",2018,2018-08-13,2018-08-27,0,14,"HAR132018","summer","HAR132018_2018-08-13",7,232,11,17
"4803","HAR","HAR15",2018,2018-08-13,2018-08-27,0,14,"HAR152018","summer","HAR152018_2018-08-13",0,232,11,51
"4804","WAN","WAN01",2018,2018-08-13,2018-08-27,0,14,"WAN012018","summer","WAN012018_2018-08-13",6,232,4,7
"4805","WAN","WAN02",2018,2018-08-13,2018-08-27,0,14,"WAN022018","summer","WAN022018_2018-08-13",0,232,4,4
"4806","WAN","WAN03",2018,2018-08-13,2018-08-27,0,14,"WAN032018","summer","WAN032018_2018-08-13",2,232,3,3
"4807","WAN","WAN04",2018,2018-08-13,2018-08-27,0,14,"WAN042018","summer","WAN042018_2018-08-13",2,232,5,7
"4808","WAN","WAN05",2018,2018-08-13,2018-08-27,0,14,"WAN052018","summer","WAN052018_2018-08-13",2,232,0,0
"4809","WAN","WAN06",2018,2018-08-13,2018-08-27,0,14,"WAN062018","summer","WAN062018_2018-08-13",7,232,6,8
"4810","WAN","WAN07",2018,2018-08-13,2018-08-27,0,14,"WAN072018","summer","WAN072018_2018-08-13",0,232,1,1
"4811","WAN","WAN08",2018,2018-08-13,2018-08-27,0,14,"WAN082018","summer","WAN082018_2018-08-13",1,232,3,5
"4812","WAN","WAN09",2018,2018-08-13,2018-08-27,0,14,"WAN092018","summer","WAN092018_2018-08-13",6,232,3,4
"4813","WAN","WAN10",2018,2018-08-13,2018-08-27,0,14,"WAN102018","summer","WAN102018_2018-08-13",1,232,8,19
"4814","WAN","WAN11",2018,2018-08-13,2018-08-27,0,14,"WAN112018","summer","WAN112018_2018-08-13",0,232,1,1
"4815","WAN","WAN12",2018,2018-08-13,2018-08-27,0,14,"WAN122018","summer","WAN122018_2018-08-13",3,232,2,4
"4816","WAN","WAN13",2018,2018-08-13,2018-08-27,0,14,"WAN132018","summer","WAN132018_2018-08-13",2,232,0,0
"4817","WAN","WAN14",2018,2018-08-13,2018-08-27,0,14,"WAN142018","summer","WAN142018_2018-08-13",1,232,4,12
"4818","WAN","WAN15",2018,2018-08-13,2018-08-27,0,14,"WAN152018","summer","WAN152018_2018-08-13",0,232,1,1
"4819","FBG","FBG01",2018,2018-08-15,2018-08-29,0,14,"FBG012018","summer","FBG012018_2018-08-15",0,234,4,5
"4820","FBG","FBG03",2018,2018-08-15,2018-08-29,0,14,"FBG032018","summer","FBG032018_2018-08-15",0,234,3,6
"4821","FBG","FBG04",2018,2018-08-15,2018-08-29,0,14,"FBG042018","summer","FBG042018_2018-08-15",3,234,4,10
"4822","FBG","FBG05",2018,2018-08-15,2018-08-29,0,14,"FBG052018","summer","FBG052018_2018-08-15",1,234,9,11
"4823","FBG","FBG06",2018,2018-08-15,2018-08-29,0,14,"FBG062018","summer","FBG062018_2018-08-15",0,234,6,22
"4824","FBG","FBG07",2018,2018-08-15,2018-08-29,0,14,"FBG072018","summer","FBG072018_2018-08-15",2,234,11,122
"4825","FBG","FBG08",2018,2018-08-15,2018-08-29,0,14,"FBG082018","summer","FBG082018_2018-08-15",0,234,6,78
"4826","FBG","FBG09",2018,2018-08-15,2018-08-29,0,14,"FBG092018","summer","FBG092018_2018-08-15",0,234,2,2
"4827","FBG","FBG10",2018,2018-08-15,2018-08-29,0,14,"FBG102018","summer","FBG102018_2018-08-15",1,234,12,55
"4828","FBG","FBG11",2018,2018-08-15,2018-08-29,0,14,"FBG112018","summer","FBG112018_2018-08-15",0,234,5,13
"4829","FBG","FBG12",2018,2018-08-15,2018-08-29,0,14,"FBG122018","summer","FBG122018_2018-08-15",3,234,5,6
"4830","FBG","FBG13",2018,2018-08-15,2018-08-29,0,14,"FBG132018","summer","FBG132018_2018-08-15",3,234,4,35
"4831","FBG","FBG14",2018,2018-08-15,2018-08-29,0,14,"FBG142018","summer","FBG142018_2018-08-15",1,234,5,16
"4832","FBG","FBG15",2018,2018-08-15,2018-08-29,0,14,"FBG152018","summer","FBG152018_2018-08-15",1,234,10,15
"4833","FBG","FBG16",2018,2018-08-15,2018-08-29,0,14,"FBG162018","summer","FBG162018_2018-08-15",0,234,7,24
"4834","SST","SST01",2018,2018-08-15,2018-08-29,0,14,"SST012018","summer","SST012018_2018-08-15",2,234,0,0
"4835","SST","SST03",2018,2018-08-15,2018-08-29,0,14,"SST032018","summer","SST032018_2018-08-15",8,234,3,5
"4836","SST","SST05",2018,2018-08-15,2018-08-29,0,14,"SST052018","summer","SST052018_2018-08-15",2,234,5,5
"4837","SST","SST06",2018,2018-08-15,2018-08-29,0,14,"SST062018","summer","SST062018_2018-08-15",0,234,3,4
"4838","SST","SST08",2018,2018-08-15,2018-08-29,0,14,"SST082018","summer","SST082018_2018-08-15",2,234,0,0
"4839","SST","SST09",2018,2018-08-15,2018-08-29,0,14,"SST092018","summer","SST092018_2018-08-15",2,234,7,13
"4840","SST","SST10",2018,2018-08-15,2018-08-29,0,14,"SST102018","summer","SST102018_2018-08-15",12,234,1,1
"4841","SST","SST11",2018,2018-08-15,2018-08-29,0,14,"SST112018","summer","SST112018_2018-08-15",3,234,0,0
"4842","SST","SST12",2018,2018-08-15,2018-08-29,0,14,"SST122018","summer","SST122018_2018-08-15",4,234,3,3
"4843","SST","SST13",2018,2018-08-15,2018-08-29,0,14,"SST132018","summer","SST132018_2018-08-15",3,234,6,9
"4844","SST","SST14",2018,2018-08-15,2018-08-29,0,14,"SST142018","summer","SST142018_2018-08-15",1,234,2,2
"4845","SST","SST16",2018,2018-08-15,2018-08-29,0,14,"SST162018","summer","SST162018_2018-08-15",1,234,1,1
"4846","SIP","SIP01",2018,2018-08-16,2018-08-30,0,14,"SIP012018","summer","SIP012018_2018-08-16",1,235,6,7
"4847","SIP","SIP02",2018,2018-08-16,2018-08-30,0,14,"SIP022018","summer","SIP022018_2018-08-16",0,235,3,3
"4848","SIP","SIP03",2018,2018-08-16,2018-08-30,0,14,"SIP032018","summer","SIP032018_2018-08-16",0,235,1,1
"4849","SIP","SIP05",2018,2018-08-16,2018-08-30,0,14,"SIP052018","summer","SIP052018_2018-08-16",0,235,1,1
"4850","SIP","SIP06",2018,2018-08-16,2018-08-30,0,14,"SIP062018","summer","SIP062018_2018-08-16",3,235,2,2
"4851","SIP","SIP07",2018,2018-08-16,2018-08-30,0,14,"SIP072018","summer","SIP072018_2018-08-16",0,235,1,1
"4852","SIP","SIP08",2018,2018-08-16,2018-08-30,0,14,"SIP082018","summer","SIP082018_2018-08-16",0,235,2,2
"4853","SIP","SIP09",2018,2018-08-16,2018-08-30,0,14,"SIP092018","summer","SIP092018_2018-08-16",1,235,1,1
"4854","SIP","SIP10",2018,2018-08-16,2018-08-30,0,14,"SIP102018","summer","SIP102018_2018-08-16",1,235,1,1
"4855","SIP","SIP11",2018,2018-08-16,2018-08-30,0,14,"SIP112018","summer","SIP112018_2018-08-16",0,235,1,1
"4856","SIP","SIP12",2018,2018-08-16,2018-08-30,0,14,"SIP122018","summer","SIP122018_2018-08-16",1,235,2,2
"4857","SIP","SIP13",2018,2018-08-16,2018-08-30,0,14,"SIP132018","summer","SIP132018_2018-08-16",1,235,0,0
"4858","SIP","SIP14",2018,2018-08-16,2018-08-30,0,14,"SIP142018","summer","SIP142018_2018-08-16",0,235,9,25
"4859","SIP","SIP15",2018,2018-08-16,2018-08-30,0,14,"SIP152018","summer","SIP152018_2018-08-16",1,235,3,4
"4860","SIP","SIP16",2018,2018-08-16,2018-08-30,0,14,"SIP162018","summer","SIP162018_2018-08-16",1,235,5,8
"4861","GFH","GFH02",2018,2018-08-17,2018-08-30,0,13,"GFH022018","summer","GFH022018_2018-08-17",0,235.5,1,1
"4862","GFH","GFH04",2018,2018-08-17,2018-08-30,0,13,"GFH042018","summer","GFH042018_2018-08-17",1,235.5,3,4
"4863","GFH","GFH06",2018,2018-08-17,2018-08-30,0,13,"GFH062018","summer","GFH062018_2018-08-17",0,235.5,1,1
"4864","GFH","GFH07",2018,2018-08-17,2018-08-30,0,13,"GFH072018","summer","GFH072018_2018-08-17",2,235.5,0,0
"4865","GFH","GFH08",2018,2018-08-17,2018-08-30,0,13,"GFH082018","summer","GFH082018_2018-08-17",1,235.5,0,0
"4866","GFH","GFH09",2018,2018-08-17,2018-08-30,0,13,"GFH092018","summer","GFH092018_2018-08-17",1,235.5,2,2
"4867","GFH","GFH10",2018,2018-08-17,2018-08-30,0,13,"GFH102018","summer","GFH102018_2018-08-17",0,235.5,2,2
"4868","GFH","GFH11",2018,2018-08-17,2018-08-30,0,13,"GFH112018","summer","GFH112018_2018-08-17",2,235.5,4,7
"4869","GFH","GFH12",2018,2018-08-17,2018-08-30,0,13,"GFH122018","summer","GFH122018_2018-08-17",0,235.5,3,3
"4870","GFH","GFH13",2018,2018-08-17,2018-08-30,0,13,"GFH132018","summer","GFH132018_2018-08-17",3,235.5,4,6
"4871","GFH","GFH14",2018,2018-08-17,2018-08-30,0,13,"GFH142018","summer","GFH142018_2018-08-17",4,235.5,2,2
"4872","GFH","GFH15",2018,2018-08-17,2018-08-30,0,13,"GFH152018","summer","GFH152018_2018-08-17",3,235.5,3,3
"4873","GFH","GFH16",2018,2018-08-17,2018-08-30,0,13,"GFH162018","summer","GFH162018_2018-08-17",0,235.5,5,5
"4874","HAR","HAR01",2018,2018-08-27,2018-09-10,0,14,"HAR012018","summer","HAR012018_2018-08-27",3,246,9,18
"4875","HAR","HAR02",2018,2018-08-27,2018-09-10,0,14,"HAR022018","summer","HAR022018_2018-08-27",8,246,5,33
"4876","HAR","HAR03",2018,2018-08-27,2018-09-10,0,14,"HAR032018","summer","HAR032018_2018-08-27",2,246,4,4
"4877","HAR","HAR04",2018,2018-08-27,2018-09-10,0,14,"HAR042018","summer","HAR042018_2018-08-27",1,246,2,5
"4878","HAR","HAR06",2018,2018-08-27,2018-09-10,0,14,"HAR062018","summer","HAR062018_2018-08-27",5,246,14,96
"4879","HAR","HAR07",2018,2018-08-27,2018-09-10,0,14,"HAR072018","summer","HAR072018_2018-08-27",4,246,2,11
"4880","HAR","HAR08",2018,2018-08-27,2018-09-10,0,14,"HAR082018","summer","HAR082018_2018-08-27",1,246,1,1
"4881","HAR","HAR09",2018,2018-08-27,2018-09-10,0,14,"HAR092018","summer","HAR092018_2018-08-27",12,246,15,95
"4882","HAR","HAR10",2018,2018-08-27,2018-09-10,0,14,"HAR102018","summer","HAR102018_2018-08-27",9,246,14,54
"4883","HAR","HAR11",2018,2018-08-27,2018-09-10,0,14,"HAR112018","summer","HAR112018_2018-08-27",2,246,6,12
"4884","HAR","HAR12",2018,2018-08-27,2018-09-10,0,14,"HAR122018","summer","HAR122018_2018-08-27",5,246,0,0
"4885","HAR","HAR13",2018,2018-08-27,2018-09-10,0,14,"HAR132018","summer","HAR132018_2018-08-27",13,246,9,37
"4886","HAR","HAR14",2018,2018-08-27,2018-09-10,0,14,"HAR142018","summer","HAR142018_2018-08-27",11,246,11,76
"4887","HAR","HAR15",2018,2018-08-27,2018-09-10,0,14,"HAR152018","summer","HAR152018_2018-08-27",0,246,8,60
"4888","HAR","HAR16",2018,2018-08-27,2018-09-10,0,14,"HAR162018","summer","HAR162018_2018-08-27",11,246,27,47
"4889","WAN","WAN01",2018,2018-08-27,2018-09-10,0,14,"WAN012018","summer","WAN012018_2018-08-27",5,246,6,10
"4890","WAN","WAN02",2018,2018-08-27,2018-09-10,0,14,"WAN022018","summer","WAN022018_2018-08-27",5,246,2,2
"4891","WAN","WAN03",2018,2018-08-27,2018-09-10,0,14,"WAN032018","summer","WAN032018_2018-08-27",4,246,3,3
"4892","WAN","WAN04",2018,2018-08-27,2018-09-10,0,14,"WAN042018","summer","WAN042018_2018-08-27",2,246,2,3
"4893","WAN","WAN05",2018,2018-08-27,2018-09-10,0,14,"WAN052018","summer","WAN052018_2018-08-27",0,246,1,1
"4894","WAN","WAN06",2018,2018-08-27,2018-09-10,0,14,"WAN062018","summer","WAN062018_2018-08-27",2,246,3,3
"4895","WAN","WAN07",2018,2018-08-27,2018-09-10,0,14,"WAN072018","summer","WAN072018_2018-08-27",1,246,2,2
"4896","WAN","WAN08",2018,2018-08-27,2018-09-10,0,14,"WAN082018","summer","WAN082018_2018-08-27",0,246,2,2
"4897","WAN","WAN10",2018,2018-08-27,2018-09-10,0,14,"WAN102018","summer","WAN102018_2018-08-27",3,246,6,6
"4898","WAN","WAN12",2018,2018-08-27,2018-09-10,0,14,"WAN122018","summer","WAN122018_2018-08-27",2,246,8,11
"4899","WAN","WAN13",2018,2018-08-27,2018-09-10,0,14,"WAN132018","summer","WAN132018_2018-08-27",1,246,0,0
"4900","WAN","WAN14",2018,2018-08-27,2018-09-10,0,14,"WAN142018","summer","WAN142018_2018-08-27",1,246,1,1
"4901","WAN","WAN15",2018,2018-08-27,2018-09-10,0,14,"WAN152018","summer","WAN152018_2018-08-27",0,246,3,3
"4902","WAN","WAN16",2018,2018-08-27,2018-09-10,0,14,"WAN162018","summer","WAN162018_2018-08-27",0,246,1,1
"4903","FBG","FBG01",2018,2018-08-29,2018-09-12,0,14,"FBG012018","summer","FBG012018_2018-08-29",2,248,8,21
"4904","FBG","FBG02",2018,2018-08-29,2018-09-12,0,14,"FBG022018","summer","FBG022018_2018-08-29",5,248,13,90
"4905","FBG","FBG03",2018,2018-08-29,2018-09-12,0,14,"FBG032018","summer","FBG032018_2018-08-29",2,248,1,4
"4906","FBG","FBG04",2018,2018-08-29,2018-09-12,0,14,"FBG042018","summer","FBG042018_2018-08-29",3,248,2,4
"4907","FBG","FBG05",2018,2018-08-29,2018-09-12,0,14,"FBG052018","summer","FBG052018_2018-08-29",5,248,4,7
"4908","FBG","FBG07",2018,2018-08-29,2018-09-12,0,14,"FBG072018","summer","FBG072018_2018-08-29",9,248,10,84
"4909","FBG","FBG08",2018,2018-08-29,2018-09-12,0,14,"FBG082018","summer","FBG082018_2018-08-29",0,248,5,85
"4910","FBG","FBG09",2018,2018-08-29,2018-09-12,0,14,"FBG092018","summer","FBG092018_2018-08-29",1,248,4,5
"4911","FBG","FBG10",2018,2018-08-29,2018-09-12,0,14,"FBG102018","summer","FBG102018_2018-08-29",3,248,6,32
"4912","FBG","FBG11",2018,2018-08-29,2018-09-12,0,14,"FBG112018","summer","FBG112018_2018-08-29",0,248,3,14
"4913","FBG","FBG12",2018,2018-08-29,2018-09-12,0,14,"FBG122018","summer","FBG122018_2018-08-29",3,248,1,1
"4914","FBG","FBG13",2018,2018-08-29,2018-09-12,0,14,"FBG132018","summer","FBG132018_2018-08-29",1,248,8,37
"4915","FBG","FBG14",2018,2018-08-29,2018-09-12,0,14,"FBG142018","summer","FBG142018_2018-08-29",0,248,7,38
"4916","FBG","FBG15",2018,2018-08-29,2018-09-12,0,14,"FBG152018","summer","FBG152018_2018-08-29",6,248,2,7
"4917","FBG","FBG16",2018,2018-08-29,2018-09-12,0,14,"FBG162018","summer","FBG162018_2018-08-29",5,248,7,33
"4918","SST","SST01",2018,2018-08-29,2018-09-12,0,14,"SST012018","summer","SST012018_2018-08-29",2,248,4,5
"4919","SST","SST02",2018,2018-08-29,2018-09-12,0,14,"SST022018","summer","SST022018_2018-08-29",0,248,2,2
"4920","SST","SST03",2018,2018-08-29,2018-09-12,0,14,"SST032018","summer","SST032018_2018-08-29",7,248,3,3
"4921","SST","SST05",2018,2018-08-29,2018-09-12,0,14,"SST052018","summer","SST052018_2018-08-29",0,248,1,1
"4922","SST","SST06",2018,2018-08-29,2018-09-12,0,14,"SST062018","summer","SST062018_2018-08-29",4,248,1,1
"4923","SST","SST08",2018,2018-08-29,2018-09-12,0,14,"SST082018","summer","SST082018_2018-08-29",8,248,1,2
"4924","SST","SST09",2018,2018-08-29,2018-09-12,0,14,"SST092018","summer","SST092018_2018-08-29",0,248,2,2
"4925","SST","SST10",2018,2018-08-29,2018-09-12,0,14,"SST102018","summer","SST102018_2018-08-29",11,248,5,10
"4926","SST","SST12",2018,2018-08-29,2018-09-12,0,14,"SST122018","summer","SST122018_2018-08-29",5,248,0,0
"4927","SST","SST13",2018,2018-08-29,2018-09-12,0,14,"SST132018","summer","SST132018_2018-08-29",1,248,5,7
"4928","SST","SST14",2018,2018-08-29,2018-09-12,0,14,"SST142018","summer","SST142018_2018-08-29",0,248,1,1
"4929","SST","SST16",2018,2018-08-29,2018-09-12,0,14,"SST162018","summer","SST162018_2018-08-29",0,248,1,1
"4930","GFH","GFH01",2018,2018-08-30,2018-09-13,0,14,"GFH012018","summer","GFH012018_2018-08-30",1,249,0,0
"4931","GFH","GFH04",2018,2018-08-30,2018-09-13,0,14,"GFH042018","summer","GFH042018_2018-08-30",1,249,3,3
"4932","GFH","GFH05",2018,2018-08-30,2018-09-13,0,14,"GFH052018","summer","GFH052018_2018-08-30",0,249,1,1
"4933","GFH","GFH06",2018,2018-08-30,2018-09-13,0,14,"GFH062018","summer","GFH062018_2018-08-30",0,249,1,1
"4934","GFH","GFH07",2018,2018-08-30,2018-09-13,0,14,"GFH072018","summer","GFH072018_2018-08-30",1,249,3,3
"4935","GFH","GFH08",2018,2018-08-30,2018-09-13,0,14,"GFH082018","summer","GFH082018_2018-08-30",0,249,1,1
"4936","GFH","GFH09",2018,2018-08-30,2018-09-13,0,14,"GFH092018","summer","GFH092018_2018-08-30",2,249,1,2
"4937","GFH","GFH10",2018,2018-08-30,2018-09-13,0,14,"GFH102018","summer","GFH102018_2018-08-30",4,249,1,1
"4938","GFH","GFH11",2018,2018-08-30,2018-09-13,0,14,"GFH112018","summer","GFH112018_2018-08-30",1,249,1,1
"4939","GFH","GFH12",2018,2018-08-30,2018-09-13,0,14,"GFH122018","summer","GFH122018_2018-08-30",0,249,1,1
"4940","GFH","GFH13",2018,2018-08-30,2018-09-13,0,14,"GFH132018","summer","GFH132018_2018-08-30",6,249,2,2
"4941","GFH","GFH14",2018,2018-08-30,2018-09-13,0,14,"GFH142018","summer","GFH142018_2018-08-30",1,249,5,6
"4942","GFH","GFH16",2018,2018-08-30,2018-09-13,0,14,"GFH162018","summer","GFH162018_2018-08-30",1,249,5,5
"4943","SIP","SIP02",2018,2018-08-30,2018-09-13,0,14,"SIP022018","summer","SIP022018_2018-08-30",0,249,2,2
"4944","SIP","SIP06",2018,2018-08-30,2018-09-13,0,14,"SIP062018","summer","SIP062018_2018-08-30",4,249,1,3
"4945","SIP","SIP07",2018,2018-08-30,2018-09-13,0,14,"SIP072018","summer","SIP072018_2018-08-30",0,249,1,2
"4946","SIP","SIP08",2018,2018-08-30,2018-09-13,0,14,"SIP082018","summer","SIP082018_2018-08-30",0,249,1,2
