"","landscape","site","year","uniqueID","season","StartDate","EndDate","gap.start","gap.end","exposure","season.site.ID","richness","total.abundance"
"1681","SST","SST04",2015,"SST042015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST042015_summer",22,37
"1682","SST","SST05",2015,"SST052015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST052015_summer",9,22
"1683","SST","SST06",2015,"SST062015","summer",2015-07-23,2015-09-02,2015-08-03,2015-08-17,27,"SST062015_summer",7,9
"1684","SST","SST07",2015,"SST072015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST072015_summer",10,20
"1685","SST","SST08",2015,"SST082015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST082015_summer",12,15
"1686","SST","SST09",2015,"SST092015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST092015_summer",12,27
"1687","SST","SST10",2015,"SST102015","summer",2015-08-03,2015-09-02,NA,NA,30,"SST102015_summer",11,24
"1688","SST","SST11",2015,"SST112015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST112015_summer",7,9
"1689","SST","SST12",2015,"SST122015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST122015_summer",7,7
"1690","SST","SST13",2015,"SST132015","summer",2015-07-23,2015-09-02,2015-08-03,2015-08-17,27,"SST132015_summer",4,6
"1691","SST","SST14",2015,"SST142015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST142015_summer",11,26
"1692","SST","SST15",2015,"SST152015","summer",2015-08-03,2015-09-02,NA,NA,30,"SST152015_summer",5,6
"1693","SST","SST16",2015,"SST162015","summer",2015-07-23,2015-09-02,NA,NA,41,"SST162015_summer",6,11
"1694","WAN","WAN01",2015,"WAN012015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN012015_summer",14,67
"1695","WAN","WAN02",2015,"WAN022015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN022015_summer",5,10
"1696","WAN","WAN03",2015,"WAN032015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN032015_summer",5,7
"1697","WAN","WAN04",2015,"WAN042015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN042015_summer",7,9
"1698","WAN","WAN05",2015,"WAN052015","summer",2015-08-05,2015-08-31,NA,NA,26,"WAN052015_summer",3,6
"1699","WAN","WAN06",2015,"WAN062015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN062015_summer",19,68
"1700","WAN","WAN07",2015,"WAN072015","summer",2015-08-05,2015-08-31,NA,NA,26,"WAN072015_summer",1,1
"1701","WAN","WAN08",2015,"WAN082015","summer",2015-08-18,2015-08-31,NA,NA,13,"WAN082015_summer",2,2
"1702","WAN","WAN09",2015,"WAN092015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN092015_summer",6,8
"1703","WAN","WAN10",2015,"WAN102015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN102015_summer",16,49
"1704","WAN","WAN11",2015,"WAN112015","summer",2015-07-22,2015-08-05,NA,NA,14,"WAN112015_summer",2,3
"1705","WAN","WAN12",2015,"WAN122015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN122015_summer",13,26
"1706","WAN","WAN13",2015,"WAN132015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN132015_summer",4,6
"1707","WAN","WAN14",2015,"WAN142015","summer",2015-07-22,2015-08-31,NA,NA,40,"WAN142015_summer",6,8
"1708","WAN","WAN15",2015,"WAN152015","summer",2015-07-22,2015-08-31,2015-08-05,2015-08-18,27,"WAN152015_summer",3,5
"1709","WAN","WAN16",2015,"WAN162015","summer",2015-07-22,2015-08-18,NA,NA,27,"WAN162015_summer",2,3
"1710","FBG","FBG01",2016,"FBG012016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG012016_summer",41,216
"1711","FBG","FBG02",2016,"FBG022016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG022016_summer",20,43
"1712","FBG","FBG03",2016,"FBG032016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG032016_summer",11,26
"1713","FBG","FBG04",2016,"FBG042016","summer",2016-07-13,2016-08-10,NA,NA,28,"FBG042016_summer",16,53
"1714","FBG","FBG05",2016,"FBG052016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG052016_summer",24,78
"1715","FBG","FBG06",2016,"FBG062016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG062016_summer",33,146
"1716","FBG","FBG07",2016,"FBG072016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG072016_summer",23,117
"1717","FBG","FBG08",2016,"FBG082016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG082016_summer",8,34
"1718","FBG","FBG09",2016,"FBG092016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG092016_summer",20,57
"1719","FBG","FBG10",2016,"FBG102016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG102016_summer",30,120
"1720","FBG","FBG11",2016,"FBG112016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG112016_summer",38,95
"1721","FBG","FBG12",2016,"FBG122016","summer",2016-07-13,2016-08-24,2016-07-27,2016-08-10,28,"FBG122016_summer",11,22
"1722","FBG","FBG13",2016,"FBG132016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG132016_summer",25,68
"1723","FBG","FBG14",2016,"FBG142016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG142016_summer",16,42
"1724","FBG","FBG15",2016,"FBG152016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG152016_summer",16,52
"1725","FBG","FBG16",2016,"FBG162016","summer",2016-07-13,2016-08-24,NA,NA,42,"FBG162016_summer",19,75
"1726","GFH","GFH01",2016,"GFH012016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH012016_summer",4,5
"1727","GFH","GFH02",2016,"GFH022016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH022016_summer",3,3
"1728","GFH","GFH03",2016,"GFH032016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH032016_summer",17,41
"1729","GFH","GFH04",2016,"GFH042016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH042016_summer",21,44
"1730","GFH","GFH05",2016,"GFH052016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH052016_summer",16,28
"1731","GFH","GFH06",2016,"GFH062016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH062016_summer",4,4
"1732","GFH","GFH07",2016,"GFH072016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH072016_summer",3,5
"1733","GFH","GFH08",2016,"GFH082016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH082016_summer",12,15
"1734","GFH","GFH09",2016,"GFH092016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH092016_summer",9,11
"1735","GFH","GFH10",2016,"GFH102016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH102016_summer",11,12
"1736","GFH","GFH11",2016,"GFH112016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH112016_summer",12,35
"1737","GFH","GFH12",2016,"GFH122016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH122016_summer",8,12
"1738","GFH","GFH13",2016,"GFH132016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH132016_summer",8,8
"1739","GFH","GFH14",2016,"GFH142016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH142016_summer",11,19
"1740","GFH","GFH15",2016,"GFH152016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH152016_summer",18,33
"1741","GFH","GFH16",2016,"GFH162016","summer",2016-07-12,2016-08-23,NA,NA,42,"GFH162016_summer",14,19
"1742","HAR","HAR01",2016,"HAR012016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR012016_summer",15,34
"1743","HAR","HAR02",2016,"HAR022016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR022016_summer",8,10
"1744","HAR","HAR03",2016,"HAR032016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR032016_summer",13,26
"1745","HAR","HAR04",2016,"HAR042016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR042016_summer",7,9
"1746","HAR","HAR05",2016,"HAR052016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR052016_summer",20,71
"1747","HAR","HAR06",2016,"HAR062016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR062016_summer",10,27
"1748","HAR","HAR07",2016,"HAR072016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR072016_summer",7,11
"1749","HAR","HAR08",2016,"HAR082016","summer",2016-07-11,2016-08-22,2016-07-25,2016-08-08,28,"HAR082016_summer",8,11
"1750","HAR","HAR09",2016,"HAR092016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR092016_summer",11,23
"1751","HAR","HAR10",2016,"HAR102016","summer",2016-07-11,2016-08-22,2016-07-25,2016-08-08,28,"HAR102016_summer",19,72
"1752","HAR","HAR11",2016,"HAR112016","summer",2016-07-11,2016-08-08,NA,NA,28,"HAR112016_summer",4,4
"1753","HAR","HAR12",2016,"HAR122016","summer",2016-07-11,2016-07-25,NA,NA,14,"HAR122016_summer",1,2
"1754","HAR","HAR13",2016,"HAR132016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR132016_summer",7,12
"1755","HAR","HAR14",2016,"HAR142016","summer",2016-07-11,2016-08-22,2016-07-25,2016-08-08,28,"HAR142016_summer",8,16
"1756","HAR","HAR15",2016,"HAR152016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR152016_summer",17,36
"1757","HAR","HAR16",2016,"HAR162016","summer",2016-07-11,2016-08-22,NA,NA,42,"HAR162016_summer",18,50
"1758","SIP","SIP01",2016,"SIP012016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP012016_summer",7,16
"1759","SIP","SIP02",2016,"SIP022016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP022016_summer",13,29
"1760","SIP","SIP03",2016,"SIP032016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP032016_summer",10,33
"1761","SIP","SIP05",2016,"SIP052016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP052016_summer",8,11
"1762","SIP","SIP06",2016,"SIP062016","summer",2016-07-12,2016-08-09,NA,NA,28,"SIP062016_summer",6,15
"1763","SIP","SIP07",2016,"SIP072016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP072016_summer",8,13
"1764","SIP","SIP08",2016,"SIP082016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP082016_summer",9,12
"1765","SIP","SIP09",2016,"SIP092016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP092016_summer",9,23
"1766","SIP","SIP10",2016,"SIP102016","summer",2016-07-12,2016-08-23,2016-07-26,2016-08-09,28,"SIP102016_summer",3,8
"1767","SIP","SIP11",2016,"SIP112016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP112016_summer",9,18
"1768","SIP","SIP12",2016,"SIP122016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP122016_summer",11,22
"1769","SIP","SIP13",2016,"SIP132016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP132016_summer",7,22
"1770","SIP","SIP14",2016,"SIP142016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP142016_summer",14,31
"1771","SIP","SIP15",2016,"SIP152016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP152016_summer",12,38
"1772","SIP","SIP16",2016,"SIP162016","summer",2016-07-12,2016-08-23,NA,NA,42,"SIP162016_summer",9,15
"1773","SST","SST01",2016,"SST012016","summer",2016-07-13,2016-08-10,NA,NA,28,"SST012016_summer",15,27
"1774","SST","SST02",2016,"SST022016","summer",2016-07-13,2016-08-10,NA,NA,28,"SST022016_summer",13,23
"1775","SST","SST03",2016,"SST032016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST032016_summer",15,26
"1776","SST","SST04",2016,"SST042016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST042016_summer",19,35
"1777","SST","SST05",2016,"SST052016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST052016_summer",18,34
"1778","SST","SST06",2016,"SST062016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST062016_summer",9,11
"1779","SST","SST07",2016,"SST072016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST072016_summer",8,17
"1780","SST","SST08",2016,"SST082016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST082016_summer",16,24
"1781","SST","SST09",2016,"SST092016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST092016_summer",11,18
"1782","SST","SST10",2016,"SST102016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST102016_summer",23,75
"1783","SST","SST11",2016,"SST112016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST112016_summer",10,16
"1784","SST","SST12",2016,"SST122016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST122016_summer",16,31
"1785","SST","SST13",2016,"SST132016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST132016_summer",16,24
"1786","SST","SST14",2016,"SST142016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST142016_summer",16,35
"1787","SST","SST15",2016,"SST152016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST152016_summer",13,21
"1788","SST","SST16",2016,"SST162016","summer",2016-07-13,2016-08-24,NA,NA,42,"SST162016_summer",32,151
"1789","WAN","WAN01",2016,"WAN012016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN012016_summer",8,11
"1790","WAN","WAN02",2016,"WAN022016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN022016_summer",5,10
"1791","WAN","WAN03",2016,"WAN032016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN032016_summer",7,8
"1792","WAN","WAN04",2016,"WAN042016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN042016_summer",7,8
"1793","WAN","WAN05",2016,"WAN052016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN052016_summer",4,4
"1794","WAN","WAN06",2016,"WAN062016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN062016_summer",11,38
"1795","WAN","WAN07",2016,"WAN072016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN072016_summer",9,12
"1796","WAN","WAN08",2016,"WAN082016","summer",2016-07-25,2016-08-22,NA,NA,28,"WAN082016_summer",1,1
"1797","WAN","WAN09",2016,"WAN092016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN092016_summer",11,59
"1798","WAN","WAN10",2016,"WAN102016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN102016_summer",17,108
"1799","WAN","WAN11",2016,"WAN112016","summer",2016-07-25,2016-08-08,NA,NA,14,"WAN112016_summer",0,0
"1800","WAN","WAN12",2016,"WAN122016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN122016_summer",7,12
"1801","WAN","WAN13",2016,"WAN132016","summer",2016-07-11,2016-08-22,2016-07-25,2016-08-08,28,"WAN132016_summer",3,3
"1802","WAN","WAN14",2016,"WAN142016","summer",2016-07-11,2016-08-08,NA,NA,28,"WAN142016_summer",4,8
"1803","WAN","WAN15",2016,"WAN152016","summer",2016-07-11,2016-08-22,NA,NA,42,"WAN152016_summer",12,29
"1804","WAN","WAN16",2016,"WAN162016","summer",2016-07-11,2016-08-08,NA,NA,28,"WAN162016_summer",4,7
"1805","FBG","FBG01",2017,"FBG012017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG012017_summer",21,78
"1806","FBG","FBG02",2017,"FBG022017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG022017_summer",34,142
"1807","FBG","FBG03",2017,"FBG032017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG032017_summer",21,69
"1808","FBG","FBG04",2017,"FBG042017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG042017_summer",22,126
"1809","FBG","FBG05",2017,"FBG052017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG052017_summer",29,117
"1810","FBG","FBG06",2017,"FBG062017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG062017_summer",27,139
"1811","FBG","FBG07",2017,"FBG072017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG072017_summer",30,132
"1812","FBG","FBG08",2017,"FBG082017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG082017_summer",28,169
"1813","FBG","FBG09",2017,"FBG092017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG092017_summer",14,46
"1814","FBG","FBG10",2017,"FBG102017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG102017_summer",41,491
"1815","FBG","FBG11",2017,"FBG112017","summer",2017-07-26,2017-08-09,NA,NA,14,"FBG112017_summer",12,25
"1816","FBG","FBG12",2017,"FBG122017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG122017_summer",17,54
"1817","FBG","FBG13",2017,"FBG132017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG132017_summer",24,173
"1818","FBG","FBG14",2017,"FBG142017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG142017_summer",15,37
"1819","FBG","FBG15",2017,"FBG152017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG152017_summer",23,53
"1820","FBG","FBG16",2017,"FBG162017","summer",2017-07-26,2017-09-06,NA,NA,42,"FBG162017_summer",24,70
"1821","GFH","GFH01",2017,"GFH012017","summer",2017-08-22,2017-09-05,NA,NA,14,"GFH012017_summer",3,4
"1822","GFH","GFH02",2017,"GFH022017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH022017_summer",3,4
"1823","GFH","GFH03",2017,"GFH032017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH032017_summer",10,15
"1824","GFH","GFH04",2017,"GFH042017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH042017_summer",15,24
"1825","GFH","GFH05",2017,"GFH052017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH052017_summer",12,28
"1826","GFH","GFH06",2017,"GFH062017","summer",2017-08-08,2017-09-05,NA,NA,28,"GFH062017_summer",4,10
"1827","GFH","GFH07",2017,"GFH072017","summer",2017-08-08,2017-09-05,NA,NA,28,"GFH072017_summer",2,2
"1828","GFH","GFH08",2017,"GFH082017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH082017_summer",6,7
"1829","GFH","GFH09",2017,"GFH092017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH092017_summer",9,9
"1830","GFH","GFH10",2017,"GFH102017","summer",2017-07-25,2017-09-05,2017-08-08,2017-08-22,28,"GFH102017_summer",4,4
"1831","GFH","GFH11",2017,"GFH112017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH112017_summer",7,12
"1832","GFH","GFH12",2017,"GFH122017","summer",2017-07-25,2017-09-05,2017-08-08,2017-08-22,28,"GFH122017_summer",12,21
"1833","GFH","GFH13",2017,"GFH132017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH132017_summer",16,18
"1834","GFH","GFH14",2017,"GFH142017","summer",2017-07-25,2017-09-05,NA,NA,42,"GFH142017_summer",9,24
"1835","GFH","GFH15",2017,"GFH152017","summer",2017-07-25,2017-09-05,2017-08-08,2017-08-22,28,"GFH152017_summer",8,13
"1836","GFH","GFH16",2017,"GFH162017","summer",2017-08-08,2017-09-05,NA,NA,28,"GFH162017_summer",12,22
"1837","HAR","HAR01",2017,"HAR012017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR012017_summer",12,30
"1838","HAR","HAR02",2017,"HAR022017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR022017_summer",9,11
"1839","HAR","HAR03",2017,"HAR032017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR032017_summer",7,9
"1840","HAR","HAR04",2017,"HAR042017","summer",2017-07-24,2017-08-21,NA,NA,28,"HAR042017_summer",3,4
"1841","HAR","HAR05",2017,"HAR052017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR052017_summer",12,21
"1842","HAR","HAR06",2017,"HAR062017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR062017_summer",7,12
"1843","HAR","HAR07",2017,"HAR072017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR072017_summer",2,2
"1844","HAR","HAR08",2017,"HAR082017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR082017_summer",12,32
"1845","HAR","HAR09",2017,"HAR092017","summer",2017-08-07,2017-09-04,NA,NA,28,"HAR092017_summer",10,18
"1846","HAR","HAR10",2017,"HAR102017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR102017_summer",14,24
"1847","HAR","HAR11",2017,"HAR112017","summer",2017-08-07,2017-09-04,NA,NA,28,"HAR112017_summer",9,21
"1848","HAR","HAR12",2017,"HAR122017","summer",2017-08-07,2017-09-04,NA,NA,28,"HAR122017_summer",1,1
"1849","HAR","HAR13",2017,"HAR132017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR132017_summer",10,11
"1850","HAR","HAR14",2017,"HAR142017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR142017_summer",5,7
"1851","HAR","HAR15",2017,"HAR152017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR152017_summer",15,42
"1852","HAR","HAR16",2017,"HAR162017","summer",2017-07-24,2017-09-04,NA,NA,42,"HAR162017_summer",13,39
"1853","SIP","SIP01",2017,"SIP012017","summer",2017-07-25,2017-09-05,2017-08-08,2017-08-22,28,"SIP012017_summer",7,8
"1854","SIP","SIP02",2017,"SIP022017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP022017_summer",12,61
"1855","SIP","SIP03",2017,"SIP032017","summer",2017-07-25,2017-08-22,NA,NA,28,"SIP032017_summer",10,18
"1856","SIP","SIP05",2017,"SIP052017","summer",2017-08-08,2017-08-22,NA,NA,14,"SIP052017_summer",1,1
"1857","SIP","SIP06",2017,"SIP062017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP062017_summer",6,9
"1858","SIP","SIP07",2017,"SIP072017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP072017_summer",9,16
"1859","SIP","SIP08",2017,"SIP082017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP082017_summer",7,24
"1860","SIP","SIP09",2017,"SIP092017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP092017_summer",4,9
"1861","SIP","SIP10",2017,"SIP102017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP102017_summer",8,14
"1862","SIP","SIP11",2017,"SIP112017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP112017_summer",13,34
"1863","SIP","SIP12",2017,"SIP122017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP122017_summer",4,4
"1864","SIP","SIP13",2017,"SIP132017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP132017_summer",2,7
"1865","SIP","SIP14",2017,"SIP142017","summer",2017-08-08,2017-09-05,NA,NA,28,"SIP142017_summer",7,13
"1866","SIP","SIP15",2017,"SIP152017","summer",2017-07-25,2017-09-05,NA,NA,42,"SIP152017_summer",12,30
"1867","SIP","SIP16",2017,"SIP162017","summer",2017-07-25,2017-08-22,NA,NA,28,"SIP162017_summer",8,16
"1868","SST","SST01",2017,"SST012017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST012017_summer",11,30
"1869","SST","SST02",2017,"SST022017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST022017_summer",13,29
"1870","SST","SST03",2017,"SST032017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST032017_summer",19,35
"1871","SST","SST04",2017,"SST042017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST042017_summer",19,41
"1872","SST","SST05",2017,"SST052017","summer",2017-07-26,2017-08-23,NA,NA,28,"SST052017_summer",8,21
"1873","SST","SST06",2017,"SST062017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST062017_summer",16,42
"1874","SST","SST07",2017,"SST072017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST072017_summer",11,19
"1875","SST","SST08",2017,"SST082017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST082017_summer",16,27
"1876","SST","SST09",2017,"SST092017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST092017_summer",26,101
"1877","SST","SST10",2017,"SST102017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST102017_summer",8,29
"1878","SST","SST11",2017,"SST112017","summer",2017-07-26,2017-08-09,NA,NA,14,"SST112017_summer",1,1
"1879","SST","SST12",2017,"SST122017","summer",2017-07-26,2017-08-23,NA,NA,28,"SST122017_summer",15,22
"1880","SST","SST13",2017,"SST132017","summer",2017-08-09,2017-09-06,NA,NA,28,"SST132017_summer",11,20
"1881","SST","SST14",2017,"SST142017","summer",2017-08-09,2017-09-06,NA,NA,28,"SST142017_summer",14,30
"1882","SST","SST15",2017,"SST152017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST152017_summer",8,15
"1883","SST","SST16",2017,"SST162017","summer",2017-07-26,2017-09-06,NA,NA,42,"SST162017_summer",19,40
"1884","WAN","WAN01",2017,"WAN012017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN012017_summer",10,19
"1885","WAN","WAN02",2017,"WAN022017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN022017_summer",11,20
"1886","WAN","WAN03",2017,"WAN032017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN032017_summer",3,3
"1887","WAN","WAN04",2017,"WAN042017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN042017_summer",10,13
"1888","WAN","WAN05",2017,"WAN052017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN052017_summer",2,3
"1889","WAN","WAN06",2017,"WAN062017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN062017_summer",9,10
"1890","WAN","WAN07",2017,"WAN072017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN072017_summer",4,6
"1891","WAN","WAN08",2017,"WAN082017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN082017_summer",4,7
"1892","WAN","WAN09",2017,"WAN092017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN092017_summer",11,21
"1893","WAN","WAN10",2017,"WAN102017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN102017_summer",19,65
"1894","WAN","WAN11",2017,"WAN112017","summer",2017-08-07,2017-08-21,NA,NA,14,"WAN112017_summer",1,1
"1895","WAN","WAN12",2017,"WAN122017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN122017_summer",18,59
"1896","WAN","WAN13",2017,"WAN132017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN132017_summer",2,2
"1897","WAN","WAN14",2017,"WAN142017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN142017_summer",13,17
"1898","WAN","WAN15",2017,"WAN152017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN152017_summer",5,8
"1899","WAN","WAN16",2017,"WAN162017","summer",2017-07-24,2017-09-04,NA,NA,42,"WAN162017_summer",8,28
"1900","FBG","FBG01",2018,"FBG012018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG012018_summer",16,41
"1901","FBG","FBG02",2018,"FBG022018","summer",2018-08-01,2018-09-12,2018-08-15,2018-08-29,28,"FBG022018_summer",22,137
"1902","FBG","FBG03",2018,"FBG032018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG032018_summer",6,15
"1903","FBG","FBG04",2018,"FBG042018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG042018_summer",7,34
"1904","FBG","FBG05",2018,"FBG052018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG052018_summer",16,41
"1905","FBG","FBG06",2018,"FBG062018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG062018_summer",14,54
