"","landscape","site","year","StartDate","EndDate","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date"
"4897","WAN","WAN03",2016,2016-07-25,2016-08-08,14,"WAN032016","summer","WAN032016_2016-07-25",5,214
"4898","WAN","WAN04",2016,2016-07-25,2016-08-08,14,"WAN042016","summer","WAN042016_2016-07-25",2,214
"4899","WAN","WAN05",2016,2016-07-25,2016-08-08,14,"WAN052016","summer","WAN052016_2016-07-25",0,214
"4900","WAN","WAN06",2016,2016-07-25,2016-08-08,14,"WAN062016","summer","WAN062016_2016-07-25",5,214
"4901","WAN","WAN07",2016,2016-07-25,2016-08-08,14,"WAN072016","summer","WAN072016_2016-07-25",4,214
"4902","WAN","WAN08",2016,2016-07-25,2016-08-08,14,"WAN082016","summer","WAN082016_2016-07-25",1,214
"4903","WAN","WAN09",2016,2016-07-25,2016-08-08,14,"WAN092016","summer","WAN092016_2016-07-25",4,214
"4904","WAN","WAN10",2016,2016-07-25,2016-08-08,14,"WAN102016","summer","WAN102016_2016-07-25",8,214
"4905","WAN","WAN11",2016,2016-07-25,2016-08-08,14,"WAN112016","summer","WAN112016_2016-07-25",1,214
"4906","WAN","WAN12",2016,2016-07-25,2016-08-08,14,"WAN122016","summer","WAN122016_2016-07-25",1,214
"4907","WAN","WAN14",2016,2016-07-25,2016-08-08,14,"WAN142016","summer","WAN142016_2016-07-25",0,214
"4908","WAN","WAN15",2016,2016-07-25,2016-08-08,14,"WAN152016","summer","WAN152016_2016-07-25",1,214
"4909","WAN","WAN16",2016,2016-07-25,2016-08-08,14,"WAN162016","summer","WAN162016_2016-07-25",0,214
"4910","GFH","GFH01",2016,2016-07-26,2016-08-09,14,"GFH012016","summer","GFH012016_2016-07-26",1,215
"4911","GFH","GFH02",2016,2016-07-26,2016-08-09,14,"GFH022016","summer","GFH022016_2016-07-26",0,215
"4912","GFH","GFH03",2016,2016-07-26,2016-08-09,14,"GFH032016","summer","GFH032016_2016-07-26",1,215
"4913","GFH","GFH04",2016,2016-07-26,2016-08-09,14,"GFH042016","summer","GFH042016_2016-07-26",1,215
"4914","GFH","GFH05",2016,2016-07-26,2016-08-09,14,"GFH052016","summer","GFH052016_2016-07-26",3,215
"4915","GFH","GFH06",2016,2016-07-26,2016-08-09,14,"GFH062016","summer","GFH062016_2016-07-26",0,215
"4916","GFH","GFH07",2016,2016-07-26,2016-08-09,14,"GFH072016","summer","GFH072016_2016-07-26",3,215
"4917","GFH","GFH08",2016,2016-07-26,2016-08-09,14,"GFH082016","summer","GFH082016_2016-07-26",0,215
"4918","GFH","GFH09",2016,2016-07-26,2016-08-09,14,"GFH092016","summer","GFH092016_2016-07-26",0,215
"4919","GFH","GFH10",2016,2016-07-26,2016-08-09,14,"GFH102016","summer","GFH102016_2016-07-26",0,215
"4920","GFH","GFH11",2016,2016-07-26,2016-08-09,14,"GFH112016","summer","GFH112016_2016-07-26",0,215
"4921","GFH","GFH12",2016,2016-07-26,2016-08-09,14,"GFH122016","summer","GFH122016_2016-07-26",0,215
"4922","GFH","GFH13",2016,2016-07-26,2016-08-09,14,"GFH132016","summer","GFH132016_2016-07-26",3,215
"4923","GFH","GFH14",2016,2016-07-26,2016-08-09,14,"GFH142016","summer","GFH142016_2016-07-26",1,215
"4924","GFH","GFH15",2016,2016-07-26,2016-08-09,14,"GFH152016","summer","GFH152016_2016-07-26",1,215
"4925","GFH","GFH16",2016,2016-07-26,2016-08-09,14,"GFH162016","summer","GFH162016_2016-07-26",0,215
"4926","SIP","SIP01",2016,2016-07-26,2016-08-09,14,"SIP012016","summer","SIP012016_2016-07-26",2,215
"4927","SIP","SIP02",2016,2016-07-26,2016-08-09,14,"SIP022016","summer","SIP022016_2016-07-26",1,215
"4928","SIP","SIP03",2016,2016-07-26,2016-08-09,14,"SIP032016","summer","SIP032016_2016-07-26",0,215
"4929","SIP","SIP05",2016,2016-07-26,2016-08-09,14,"SIP052016","summer","SIP052016_2016-07-26",0,215
"4930","SIP","SIP06",2016,2016-07-26,2016-08-09,14,"SIP062016","summer","SIP062016_2016-07-26",0,215
"4931","SIP","SIP07",2016,2016-07-26,2016-08-09,14,"SIP072016","summer","SIP072016_2016-07-26",0,215
"4932","SIP","SIP08",2016,2016-07-26,2016-08-09,14,"SIP082016","summer","SIP082016_2016-07-26",0,215
"4933","SIP","SIP09",2016,2016-07-26,2016-08-09,14,"SIP092016","summer","SIP092016_2016-07-26",0,215
"4934","SIP","SIP11",2016,2016-07-26,2016-08-09,14,"SIP112016","summer","SIP112016_2016-07-26",1,215
"4935","SIP","SIP12",2016,2016-07-26,2016-08-09,14,"SIP122016","summer","SIP122016_2016-07-26",5,215
"4936","SIP","SIP13",2016,2016-07-26,2016-08-09,14,"SIP132016","summer","SIP132016_2016-07-26",0,215
"4937","SIP","SIP14",2016,2016-07-26,2016-08-09,14,"SIP142016","summer","SIP142016_2016-07-26",2,215
"4938","SIP","SIP15",2016,2016-07-26,2016-08-09,14,"SIP152016","summer","SIP152016_2016-07-26",2,215
"4939","SIP","SIP16",2016,2016-07-26,2016-08-09,14,"SIP162016","summer","SIP162016_2016-07-26",1,215
"4940","FBG","FBG01",2016,2016-07-27,2016-08-10,14,"FBG012016","summer","FBG012016_2016-07-27",1,216
"4941","FBG","FBG02",2016,2016-07-27,2016-08-10,14,"FBG022016","summer","FBG022016_2016-07-27",6,216
"4942","FBG","FBG03",2016,2016-07-27,2016-08-10,14,"FBG032016","summer","FBG032016_2016-07-27",1,216
"4943","FBG","FBG04",2016,2016-07-27,2016-08-10,14,"FBG042016","summer","FBG042016_2016-07-27",1,216
"4944","FBG","FBG05",2016,2016-07-27,2016-08-10,14,"FBG052016","summer","FBG052016_2016-07-27",4,216
"4945","FBG","FBG06",2016,2016-07-27,2016-08-10,14,"FBG062016","summer","FBG062016_2016-07-27",0,216
"4946","FBG","FBG07",2016,2016-07-27,2016-08-10,14,"FBG072016","summer","FBG072016_2016-07-27",1,216
"4947","FBG","FBG08",2016,2016-07-27,2016-08-10,14,"FBG082016","summer","FBG082016_2016-07-27",0,216
"4948","FBG","FBG09",2016,2016-07-27,2016-08-10,14,"FBG092016","summer","FBG092016_2016-07-27",1,216
"4949","FBG","FBG10",2016,2016-07-27,2016-08-10,14,"FBG102016","summer","FBG102016_2016-07-27",2,216
"4950","FBG","FBG11",2016,2016-07-27,2016-08-10,14,"FBG112016","summer","FBG112016_2016-07-27",0,216
"4951","FBG","FBG13",2016,2016-07-27,2016-08-10,14,"FBG132016","summer","FBG132016_2016-07-27",4,216
"4952","FBG","FBG14",2016,2016-07-27,2016-08-10,14,"FBG142016","summer","FBG142016_2016-07-27",0,216
"4953","FBG","FBG15",2016,2016-07-27,2016-08-10,14,"FBG152016","summer","FBG152016_2016-07-27",0,216
"4954","FBG","FBG16",2016,2016-07-27,2016-08-10,14,"FBG162016","summer","FBG162016_2016-07-27",4,216
"4955","SST","SST01",2016,2016-07-27,2016-08-10,14,"SST012016","summer","SST012016_2016-07-27",0,216
"4956","SST","SST02",2016,2016-07-27,2016-08-10,14,"SST022016","summer","SST022016_2016-07-27",0,216
"4957","SST","SST03",2016,2016-07-27,2016-08-10,14,"SST032016","summer","SST032016_2016-07-27",2,216
"4958","SST","SST04",2016,2016-07-27,2016-08-10,14,"SST042016","summer","SST042016_2016-07-27",3,216
"4959","SST","SST05",2016,2016-07-27,2016-08-10,14,"SST052016","summer","SST052016_2016-07-27",0,216
"4960","SST","SST06",2016,2016-07-27,2016-08-10,14,"SST062016","summer","SST062016_2016-07-27",1,216
"4961","SST","SST07",2016,2016-07-27,2016-08-10,14,"SST072016","summer","SST072016_2016-07-27",2,216
"4962","SST","SST08",2016,2016-07-27,2016-08-10,14,"SST082016","summer","SST082016_2016-07-27",2,216
"4963","SST","SST09",2016,2016-07-27,2016-08-10,14,"SST092016","summer","SST092016_2016-07-27",1,216
"4964","SST","SST10",2016,2016-07-27,2016-08-10,14,"SST102016","summer","SST102016_2016-07-27",7,216
"4965","SST","SST11",2016,2016-07-27,2016-08-10,14,"SST112016","summer","SST112016_2016-07-27",0,216
"4966","SST","SST12",2016,2016-07-27,2016-08-10,14,"SST122016","summer","SST122016_2016-07-27",1,216
"4967","SST","SST13",2016,2016-07-27,2016-08-10,14,"SST132016","summer","SST132016_2016-07-27",1,216
"4968","SST","SST14",2016,2016-07-27,2016-08-10,14,"SST142016","summer","SST142016_2016-07-27",2,216
"4969","SST","SST15",2016,2016-07-27,2016-08-10,14,"SST152016","summer","SST152016_2016-07-27",0,216
"4970","SST","SST16",2016,2016-07-27,2016-08-10,14,"SST162016","summer","SST162016_2016-07-27",2,216
"4971","HAR","HAR01",2016,2016-08-08,2016-08-22,14,"HAR012016","summer","HAR012016_2016-08-08",3,228
"4972","HAR","HAR02",2016,2016-08-08,2016-08-22,14,"HAR022016","summer","HAR022016_2016-08-08",0,228
"4973","HAR","HAR03",2016,2016-08-08,2016-08-22,14,"HAR032016","summer","HAR032016_2016-08-08",7,228
"4974","HAR","HAR04",2016,2016-08-08,2016-08-22,14,"HAR042016","summer","HAR042016_2016-08-08",2,228
"4975","HAR","HAR05",2016,2016-08-08,2016-08-22,14,"HAR052016","summer","HAR052016_2016-08-08",3,228
"4976","HAR","HAR06",2016,2016-08-08,2016-08-22,14,"HAR062016","summer","HAR062016_2016-08-08",0,228
"4977","HAR","HAR07",2016,2016-08-08,2016-08-22,14,"HAR072016","summer","HAR072016_2016-08-08",5,228
"4978","HAR","HAR08",2016,2016-08-08,2016-08-22,14,"HAR082016","summer","HAR082016_2016-08-08",2,228
"4979","HAR","HAR09",2016,2016-08-08,2016-08-22,14,"HAR092016","summer","HAR092016_2016-08-08",0,228
"4980","HAR","HAR10",2016,2016-08-08,2016-08-22,14,"HAR102016","summer","HAR102016_2016-08-08",11,228
"4981","HAR","HAR13",2016,2016-08-08,2016-08-22,14,"HAR132016","summer","HAR132016_2016-08-08",4,228
"4982","HAR","HAR14",2016,2016-08-08,2016-08-22,14,"HAR142016","summer","HAR142016_2016-08-08",4,228
"4983","HAR","HAR15",2016,2016-08-08,2016-08-22,14,"HAR152016","summer","HAR152016_2016-08-08",22,228
"4984","HAR","HAR16",2016,2016-08-08,2016-08-22,14,"HAR162016","summer","HAR162016_2016-08-08",11,228
"4985","WAN","WAN01",2016,2016-08-08,2016-08-22,14,"WAN012016","summer","WAN012016_2016-08-08",3,228
"4986","WAN","WAN02",2016,2016-08-08,2016-08-22,14,"WAN022016","summer","WAN022016_2016-08-08",3,228
"4987","WAN","WAN03",2016,2016-08-08,2016-08-22,14,"WAN032016","summer","WAN032016_2016-08-08",3,228
"4988","WAN","WAN04",2016,2016-08-08,2016-08-22,14,"WAN042016","summer","WAN042016_2016-08-08",1,228
"4989","WAN","WAN05",2016,2016-08-08,2016-08-22,14,"WAN052016","summer","WAN052016_2016-08-08",0,228
"4990","WAN","WAN06",2016,2016-08-08,2016-08-22,14,"WAN062016","summer","WAN062016_2016-08-08",1,228
"4991","WAN","WAN07",2016,2016-08-08,2016-08-22,14,"WAN072016","summer","WAN072016_2016-08-08",2,228
"4992","WAN","WAN08",2016,2016-08-08,2016-08-22,14,"WAN082016","summer","WAN082016_2016-08-08",1,228
"4993","WAN","WAN09",2016,2016-08-08,2016-08-22,14,"WAN092016","summer","WAN092016_2016-08-08",1,228
"4994","WAN","WAN10",2016,2016-08-08,2016-08-22,14,"WAN102016","summer","WAN102016_2016-08-08",6,228
"4995","WAN","WAN12",2016,2016-08-08,2016-08-22,14,"WAN122016","summer","WAN122016_2016-08-08",1,228
"4996","WAN","WAN13",2016,2016-08-08,2016-08-22,14,"WAN132016","summer","WAN132016_2016-08-08",3,228
"4997","WAN","WAN15",2016,2016-08-08,2016-08-22,14,"WAN152016","summer","WAN152016_2016-08-08",2,228
"4998","GFH","GFH01",2016,2016-08-09,2016-08-23,14,"GFH012016","summer","GFH012016_2016-08-09",0,229
"4999","GFH","GFH02",2016,2016-08-09,2016-08-23,14,"GFH022016","summer","GFH022016_2016-08-09",4,229
"5000","GFH","GFH03",2016,2016-08-09,2016-08-23,14,"GFH032016","summer","GFH032016_2016-08-09",10,229
"5001","GFH","GFH04",2016,2016-08-09,2016-08-23,14,"GFH042016","summer","GFH042016_2016-08-09",1,229
"5002","GFH","GFH05",2016,2016-08-09,2016-08-23,14,"GFH052016","summer","GFH052016_2016-08-09",1,229
"5003","GFH","GFH06",2016,2016-08-09,2016-08-23,14,"GFH062016","summer","GFH062016_2016-08-09",0,229
"5004","GFH","GFH07",2016,2016-08-09,2016-08-23,14,"GFH072016","summer","GFH072016_2016-08-09",13,229
"5005","GFH","GFH08",2016,2016-08-09,2016-08-23,14,"GFH082016","summer","GFH082016_2016-08-09",11,229
"5006","GFH","GFH09",2016,2016-08-09,2016-08-23,14,"GFH092016","summer","GFH092016_2016-08-09",0,229
"5007","GFH","GFH10",2016,2016-08-09,2016-08-23,14,"GFH102016","summer","GFH102016_2016-08-09",2,229
"5008","GFH","GFH11",2016,2016-08-09,2016-08-23,14,"GFH112016","summer","GFH112016_2016-08-09",12,229
"5009","GFH","GFH12",2016,2016-08-09,2016-08-23,14,"GFH122016","summer","GFH122016_2016-08-09",3,229
"5010","GFH","GFH13",2016,2016-08-09,2016-08-23,14,"GFH132016","summer","GFH132016_2016-08-09",1,229
"5011","GFH","GFH14",2016,2016-08-09,2016-08-23,14,"GFH142016","summer","GFH142016_2016-08-09",3,229
"5012","GFH","GFH15",2016,2016-08-09,2016-08-23,14,"GFH152016","summer","GFH152016_2016-08-09",18,229
"5013","GFH","GFH16",2016,2016-08-09,2016-08-23,14,"GFH162016","summer","GFH162016_2016-08-09",4,229
"5014","SIP","SIP01",2016,2016-08-09,2016-08-23,14,"SIP012016","summer","SIP012016_2016-08-09",1,229
"5015","SIP","SIP02",2016,2016-08-09,2016-08-23,14,"SIP022016","summer","SIP022016_2016-08-09",0,229
"5016","SIP","SIP03",2016,2016-08-09,2016-08-23,14,"SIP032016","summer","SIP032016_2016-08-09",1,229
"5017","SIP","SIP05",2016,2016-08-09,2016-08-23,14,"SIP052016","summer","SIP052016_2016-08-09",0,229
"5018","SIP","SIP07",2016,2016-08-09,2016-08-23,14,"SIP072016","summer","SIP072016_2016-08-09",1,229
"5019","SIP","SIP08",2016,2016-08-09,2016-08-23,14,"SIP082016","summer","SIP082016_2016-08-09",0,229
"5020","SIP","SIP09",2016,2016-08-09,2016-08-23,14,"SIP092016","summer","SIP092016_2016-08-09",0,229
"5021","SIP","SIP10",2016,2016-08-09,2016-08-23,14,"SIP102016","summer","SIP102016_2016-08-09",3,229
"5022","SIP","SIP11",2016,2016-08-09,2016-08-23,14,"SIP112016","summer","SIP112016_2016-08-09",0,229
"5023","SIP","SIP12",2016,2016-08-09,2016-08-23,14,"SIP122016","summer","SIP122016_2016-08-09",2,229
"5024","SIP","SIP13",2016,2016-08-09,2016-08-23,14,"SIP132016","summer","SIP132016_2016-08-09",0,229
"5025","SIP","SIP14",2016,2016-08-09,2016-08-23,14,"SIP142016","summer","SIP142016_2016-08-09",1,229
"5026","SIP","SIP15",2016,2016-08-09,2016-08-23,14,"SIP152016","summer","SIP152016_2016-08-09",1,229
"5027","SIP","SIP16",2016,2016-08-09,2016-08-23,14,"SIP162016","summer","SIP162016_2016-08-09",1,229
"5028","FBG","FBG01",2016,2016-08-10,2016-08-24,14,"FBG012016","summer","FBG012016_2016-08-10",2,230
"5029","FBG","FBG02",2016,2016-08-10,2016-08-24,14,"FBG022016","summer","FBG022016_2016-08-10",4,230
"5030","FBG","FBG03",2016,2016-08-10,2016-08-24,14,"FBG032016","summer","FBG032016_2016-08-10",0,230
"5031","FBG","FBG05",2016,2016-08-10,2016-08-24,14,"FBG052016","summer","FBG052016_2016-08-10",2,230
"5032","FBG","FBG06",2016,2016-08-10,2016-08-24,14,"FBG062016","summer","FBG062016_2016-08-10",4,230
"5033","FBG","FBG07",2016,2016-08-10,2016-08-24,14,"FBG072016","summer","FBG072016_2016-08-10",1,230
"5034","FBG","FBG08",2016,2016-08-10,2016-08-24,14,"FBG082016","summer","FBG082016_2016-08-10",1,230
"5035","FBG","FBG09",2016,2016-08-10,2016-08-24,14,"FBG092016","summer","FBG092016_2016-08-10",0,230
"5036","FBG","FBG10",2016,2016-08-10,2016-08-24,14,"FBG102016","summer","FBG102016_2016-08-10",4,230
"5037","FBG","FBG11",2016,2016-08-10,2016-08-24,14,"FBG112016","summer","FBG112016_2016-08-10",4,230
"5038","FBG","FBG12",2016,2016-08-10,2016-08-24,14,"FBG122016","summer","FBG122016_2016-08-10",0,230
"5039","FBG","FBG13",2016,2016-08-10,2016-08-24,14,"FBG132016","summer","FBG132016_2016-08-10",2,230
"5040","FBG","FBG14",2016,2016-08-10,2016-08-24,14,"FBG142016","summer","FBG142016_2016-08-10",1,230
"5041","FBG","FBG15",2016,2016-08-10,2016-08-24,14,"FBG152016","summer","FBG152016_2016-08-10",2,230
"5042","FBG","FBG16",2016,2016-08-10,2016-08-24,14,"FBG162016","summer","FBG162016_2016-08-10",0,230
"5043","SST","SST03",2016,2016-08-10,2016-08-24,14,"SST032016","summer","SST032016_2016-08-10",2,230
"5044","SST","SST04",2016,2016-08-10,2016-08-24,14,"SST042016","summer","SST042016_2016-08-10",31,230
"5045","SST","SST05",2016,2016-08-10,2016-08-24,14,"SST052016","summer","SST052016_2016-08-10",3,230
"5046","SST","SST06",2016,2016-08-10,2016-08-24,14,"SST062016","summer","SST062016_2016-08-10",2,230
"5047","SST","SST07",2016,2016-08-10,2016-08-24,14,"SST072016","summer","SST072016_2016-08-10",2,230
"5048","SST","SST08",2016,2016-08-10,2016-08-24,14,"SST082016","summer","SST082016_2016-08-10",11,230
"5049","SST","SST09",2016,2016-08-10,2016-08-24,14,"SST092016","summer","SST092016_2016-08-10",1,230
"5050","SST","SST10",2016,2016-08-10,2016-08-24,14,"SST102016","summer","SST102016_2016-08-10",0,230
"5051","SST","SST11",2016,2016-08-10,2016-08-24,14,"SST112016","summer","SST112016_2016-08-10",2,230
"5052","SST","SST12",2016,2016-08-10,2016-08-24,14,"SST122016","summer","SST122016_2016-08-10",1,230
"5053","SST","SST13",2016,2016-08-10,2016-08-24,14,"SST132016","summer","SST132016_2016-08-10",1,230
"5054","SST","SST14",2016,2016-08-10,2016-08-24,14,"SST142016","summer","SST142016_2016-08-10",5,230
"5055","SST","SST15",2016,2016-08-10,2016-08-24,14,"SST152016","summer","SST152016_2016-08-10",0,230
"5056","SST","SST16",2016,2016-08-10,2016-08-24,14,"SST162016","summer","SST162016_2016-08-10",3,230
"5057","HAR","HAR01",2017,2017-07-24,2017-08-07,14,"HAR012017","summer","HAR012017_2017-07-24",0,212
"5058","HAR","HAR02",2017,2017-07-24,2017-08-07,14,"HAR022017","summer","HAR022017_2017-07-24",0,212
"5059","HAR","HAR03",2017,2017-07-24,2017-08-07,14,"HAR032017","summer","HAR032017_2017-07-24",0,212
"5060","HAR","HAR04",2017,2017-07-24,2017-08-07,14,"HAR042017","summer","HAR042017_2017-07-24",0,212
"5061","HAR","HAR05",2017,2017-07-24,2017-08-07,14,"HAR052017","summer","HAR052017_2017-07-24",4,212
"5062","HAR","HAR06",2017,2017-07-24,2017-08-07,14,"HAR062017","summer","HAR062017_2017-07-24",0,212
"5063","HAR","HAR07",2017,2017-07-24,2017-08-07,14,"HAR072017","summer","HAR072017_2017-07-24",2,212
"5064","HAR","HAR08",2017,2017-07-24,2017-08-07,14,"HAR082017","summer","HAR082017_2017-07-24",3,212
"5065","HAR","HAR10",2017,2017-07-24,2017-08-07,14,"HAR102017","summer","HAR102017_2017-07-24",4,212
"5066","HAR","HAR13",2017,2017-07-24,2017-08-07,14,"HAR132017","summer","HAR132017_2017-07-24",5,212
"5067","HAR","HAR14",2017,2017-07-24,2017-08-07,14,"HAR142017","summer","HAR142017_2017-07-24",11,212
"5068","HAR","HAR15",2017,2017-07-24,2017-08-07,14,"HAR152017","summer","HAR152017_2017-07-24",1,212
"5069","HAR","HAR16",2017,2017-07-24,2017-08-07,14,"HAR162017","summer","HAR162017_2017-07-24",4,212
"5070","WAN","WAN01",2017,2017-07-24,2017-08-07,14,"WAN012017","summer","WAN012017_2017-07-24",3,212
"5071","WAN","WAN02",2017,2017-07-24,2017-08-07,14,"WAN022017","summer","WAN022017_2017-07-24",1,212
"5072","WAN","WAN03",2017,2017-07-24,2017-08-07,14,"WAN032017","summer","WAN032017_2017-07-24",0,212
"5073","WAN","WAN04",2017,2017-07-24,2017-08-07,14,"WAN042017","summer","WAN042017_2017-07-24",0,212
"5074","WAN","WAN05",2017,2017-07-24,2017-08-07,14,"WAN052017","summer","WAN052017_2017-07-24",3,212
"5075","WAN","WAN06",2017,2017-07-24,2017-08-07,14,"WAN062017","summer","WAN062017_2017-07-24",0,212
"5076","WAN","WAN07",2017,2017-07-24,2017-08-07,14,"WAN072017","summer","WAN072017_2017-07-24",0,212
"5077","WAN","WAN08",2017,2017-07-24,2017-08-07,14,"WAN082017","summer","WAN082017_2017-07-24",0,212
"5078","WAN","WAN09",2017,2017-07-24,2017-08-07,14,"WAN092017","summer","WAN092017_2017-07-24",7,212
"5079","WAN","WAN10",2017,2017-07-24,2017-08-07,14,"WAN102017","summer","WAN102017_2017-07-24",4,212
"5080","WAN","WAN12",2017,2017-07-24,2017-08-07,14,"WAN122017","summer","WAN122017_2017-07-24",3,212
"5081","WAN","WAN13",2017,2017-07-24,2017-08-07,14,"WAN132017","summer","WAN132017_2017-07-24",6,212
"5082","WAN","WAN14",2017,2017-07-24,2017-08-07,14,"WAN142017","summer","WAN142017_2017-07-24",10,212
"5083","WAN","WAN15",2017,2017-07-24,2017-08-07,14,"WAN152017","summer","WAN152017_2017-07-24",1,212
"5084","WAN","WAN16",2017,2017-07-24,2017-08-07,14,"WAN162017","summer","WAN162017_2017-07-24",2,212
"5085","GFH","GFH02",2017,2017-07-25,2017-08-08,14,"GFH022017","summer","GFH022017_2017-07-25",0,213
"5086","GFH","GFH03",2017,2017-07-25,2017-08-08,14,"GFH032017","summer","GFH032017_2017-07-25",1,213
"5087","GFH","GFH04",2017,2017-07-25,2017-08-08,14,"GFH042017","summer","GFH042017_2017-07-25",0,213
"5088","GFH","GFH05",2017,2017-07-25,2017-08-08,14,"GFH052017","summer","GFH052017_2017-07-25",4,213
"5089","GFH","GFH08",2017,2017-07-25,2017-08-08,14,"GFH082017","summer","GFH082017_2017-07-25",0,213
"5090","GFH","GFH09",2017,2017-07-25,2017-08-08,14,"GFH092017","summer","GFH092017_2017-07-25",0,213
"5091","GFH","GFH10",2017,2017-07-25,2017-08-08,14,"GFH102017","summer","GFH102017_2017-07-25",0,213
"5092","GFH","GFH11",2017,2017-07-25,2017-08-08,14,"GFH112017","summer","GFH112017_2017-07-25",0,213
"5093","GFH","GFH12",2017,2017-07-25,2017-08-08,14,"GFH122017","summer","GFH122017_2017-07-25",1,213
"5094","GFH","GFH13",2017,2017-07-25,2017-08-08,14,"GFH132017","summer","GFH132017_2017-07-25",1,213
"5095","GFH","GFH14",2017,2017-07-25,2017-08-08,14,"GFH142017","summer","GFH142017_2017-07-25",0,213
"5096","GFH","GFH15",2017,2017-07-25,2017-08-08,14,"GFH152017","summer","GFH152017_2017-07-25",0,213
"5097","SIP","SIP01",2017,2017-07-25,2017-08-08,14,"SIP012017","summer","SIP012017_2017-07-25",1,213
"5098","SIP","SIP02",2017,2017-07-25,2017-08-08,14,"SIP022017","summer","SIP022017_2017-07-25",0,213
"5099","SIP","SIP03",2017,2017-07-25,2017-08-08,14,"SIP032017","summer","SIP032017_2017-07-25",0,213
"5100","SIP","SIP06",2017,2017-07-25,2017-08-08,14,"SIP062017","summer","SIP062017_2017-07-25",2,213
"5101","SIP","SIP07",2017,2017-07-25,2017-08-08,14,"SIP072017","summer","SIP072017_2017-07-25",0,213
"5102","SIP","SIP08",2017,2017-07-25,2017-08-08,14,"SIP082017","summer","SIP082017_2017-07-25",0,213
"5103","SIP","SIP09",2017,2017-07-25,2017-08-08,14,"SIP092017","summer","SIP092017_2017-07-25",0,213
"5104","SIP","SIP10",2017,2017-07-25,2017-08-08,14,"SIP102017","summer","SIP102017_2017-07-25",3,213
"5105","SIP","SIP11",2017,2017-07-25,2017-08-08,14,"SIP112017","summer","SIP112017_2017-07-25",3,213
"5106","SIP","SIP12",2017,2017-07-25,2017-08-08,14,"SIP122017","summer","SIP122017_2017-07-25",3,213
"5107","SIP","SIP13",2017,2017-07-25,2017-08-08,14,"SIP132017","summer","SIP132017_2017-07-25",0,213
"5108","SIP","SIP15",2017,2017-07-25,2017-08-08,14,"SIP152017","summer","SIP152017_2017-07-25",19,213
"5109","SIP","SIP16",2017,2017-07-25,2017-08-08,14,"SIP162017","summer","SIP162017_2017-07-25",0,213
"5110","FBG","FBG01",2017,2017-07-26,2017-08-09,14,"FBG012017","summer","FBG012017_2017-07-26",0,214
"5111","FBG","FBG02",2017,2017-07-26,2017-08-09,14,"FBG022017","summer","FBG022017_2017-07-26",2,214
"5112","FBG","FBG03",2017,2017-07-26,2017-08-09,14,"FBG032017","summer","FBG032017_2017-07-26",0,214
"5113","FBG","FBG04",2017,2017-07-26,2017-08-09,14,"FBG042017","summer","FBG042017_2017-07-26",1,214
"5114","FBG","FBG05",2017,2017-07-26,2017-08-09,14,"FBG052017","summer","FBG052017_2017-07-26",0,214
"5115","FBG","FBG06",2017,2017-07-26,2017-08-09,14,"FBG062017","summer","FBG062017_2017-07-26",1,214
"5116","FBG","FBG07",2017,2017-07-26,2017-08-09,14,"FBG072017","summer","FBG072017_2017-07-26",12,214
"5117","FBG","FBG08",2017,2017-07-26,2017-08-09,14,"FBG082017","summer","FBG082017_2017-07-26",0,214
"5118","FBG","FBG09",2017,2017-07-26,2017-08-09,14,"FBG092017","summer","FBG092017_2017-07-26",0,214
"5119","FBG","FBG10",2017,2017-07-26,2017-08-09,14,"FBG102017","summer","FBG102017_2017-07-26",0,214
"5120","FBG","FBG11",2017,2017-07-26,2017-08-09,14,"FBG112017","summer","FBG112017_2017-07-26",2,214
"5121","FBG","FBG12",2017,2017-07-26,2017-08-09,14,"FBG122017","summer","FBG122017_2017-07-26",0,214
"5122","FBG","FBG13",2017,2017-07-26,2017-08-09,14,"FBG132017","summer","FBG132017_2017-07-26",1,214
"5123","FBG","FBG14",2017,2017-07-26,2017-08-09,14,"FBG142017","summer","FBG142017_2017-07-26",0,214
"5124","FBG","FBG15",2017,2017-07-26,2017-08-09,14,"FBG152017","summer","FBG152017_2017-07-26",0,214
"5125","FBG","FBG16",2017,2017-07-26,2017-08-09,14,"FBG162017","summer","FBG162017_2017-07-26",0,214
"5126","SST","SST01",2017,2017-07-26,2017-08-09,14,"SST012017","summer","SST012017_2017-07-26",0,214
"5127","SST","SST02",2017,2017-07-26,2017-08-09,14,"SST022017","summer","SST022017_2017-07-26",0,214
"5128","SST","SST03",2017,2017-07-26,2017-08-09,14,"SST032017","summer","SST032017_2017-07-26",11,214
"5129","SST","SST04",2017,2017-07-26,2017-08-09,14,"SST042017","summer","SST042017_2017-07-26",5,214
"5130","SST","SST05",2017,2017-07-26,2017-08-09,14,"SST052017","summer","SST052017_2017-07-26",0,214
"5131","SST","SST06",2017,2017-07-26,2017-08-09,14,"SST062017","summer","SST062017_2017-07-26",0,214
"5132","SST","SST07",2017,2017-07-26,2017-08-09,14,"SST072017","summer","SST072017_2017-07-26",1,214
"5133","SST","SST08",2017,2017-07-26,2017-08-09,14,"SST082017","summer","SST082017_2017-07-26",0,214
"5134","SST","SST09",2017,2017-07-26,2017-08-09,14,"SST092017","summer","SST092017_2017-07-26",3,214
"5135","SST","SST10",2017,2017-07-26,2017-08-09,14,"SST102017","summer","SST102017_2017-07-26",0,214
